Time,Temperature,Humidity,Vbat
1705535129,21.12,51.81,2890
1705536930,21.94,53.37,2884
1705538726,22.12,53.31,2894
1705540532,21.19,52,2897
1705542333,20.64,56.2,2894
1705544135,20.44,58.57,2894
1705545936,20.15,59.78,2891
1705547737,20.01,61.72,2890
1705549538,19.86,63.39,2897
1705551339,19.71,63.94,2895
1705553140,19.7,64.52,2883
1705554941,19.66,65.3,2878
1705556742,19.63,65.94,2872
1705558544,19.57,66.47,2871
1705560345,19.5,66.53,2875
1705562146,19.43,66.64,2865
1705563942,19.36,66.71,2860
1705565748,19.31,67.03,2865
1705567549,19.39,67.94,2873
1705569350,19.4,67.85,2888
1705571152,19.35,68.19,2902
1705572953,19.31,68.51,2906
1705574754,19.34,68.55,2906
1705576550,19.3,68.66,2906
1705578356,19.29,68.99,2906
1705580157,19.31,69.27,2906
1705581953,19.39,69.24,2906
1705583759,19.95,66.5,2908
1705585560,20.64,65,2899
1705587362,21.39,62.13,2895
1705589158,21.33,62.73,2898
1705590964,21.14,62.39,2900
1705592760,21.17,61.79,2910
1705594566,21.64,61.95,2923
1705596367,21.98,62.09,2924
1705598168,21.93,58.58,2919
1705599970,21.74,60.35,2920
1705601766,21.79,61,2917
1705603572,21.67,61.49,2919
1705605373,21.78,60.93,2921
1705607174,21.86,59.73,2921
1705608975,21.59,61.21,2920
1705610776,21.11,58.24,2908
1705612577,20.19,49.53,2898
1705614379,22.38,52.22,2893
1705616180,22.57,54.12,2907
1705617981,22.56,55.29,2933
1705619782,22.55,55.95,2961
1705621583,22.33,56.7,2987
1705623379,22.24,55.69,2995
1705625185,22.08,56.75,2990
1705626986,21.32,49.92,2971
1705628782,20.71,54.94,2950
1705630589,20.35,57.55,2928
1705632390,20.04,59.18,2911
1705634191,19.74,60.19,2898
1705635992,19.56,61.9,2892
1705637793,19.43,63.13,2889
1705639594,19.27,63.84,2879
1705641395,19.1,64.65,2883
1705643196,19.03,65.14,2901
1705644998,18.94,65.31,2907
1705646799,18.79,65.33,2904
1705648600,18.68,65.79,2900
1705650401,18.59,65.66,2883
1705652202,18.53,65.45,2869
1705654003,18.42,65.68,2874
1705655804,18.28,65.56,2886
1705657605,17.67,58.51,2900
1705659407,18.6,53.6,2911
1705661203,19.24,53.79,2918
1705663009,19.09,54.11,2926
1705664810,18.92,53.81,2930
1705666611,18.69,53.48,2935
1705668412,18.68,53.18,2936
1705670213,18.78,52.74,2928
1705672015,17.59,44.73,2917
1705673816,17.94,39.86,2905
1705675617,20.92,40.3,2905
1705677418,21.28,41.58,2898
1705679219,21.25,42.83,2890
1705681020,21.13,44.39,2887
1705682821,21.05,45.03,2877
1705684622,20.7,46.46,2881
1705686423,20.55,48.05,2880
1705688225,20.99,48.85,2880
1705690026,22.75,47.59,2884
1705691827,23.02,47.69,2883
1705693623,22.76,47.3,2900
1705695429,22.29,46.94,2928
1705697230,22.04,51.93,2950
1705699031,21.87,52.3,2966
1705700827,21.82,52.36,2972
1705702634,21.74,52.61,2965
1705704435,21.62,52.92,2956
1705706236,21.37,53.42,2952
1705708037,21.21,53.77,2945
1705709833,22.13,53.15,2934
1705711639,23.17,51.67,2935
1705713440,23.01,51.42,2939
1705715241,22.28,49.92,2942
1705717043,21.02,40.83,2934
1705718844,22.94,41.81,2930
1705720645,23.19,43.25,2929
1705722446,22.24,46.34,2925
1705724247,21.33,48.52,2925
1705726048,21,50.05,2907
1705727849,20.94,50.9,2871
1705729651,20.65,51.62,2853
1705731447,20.57,52.42,2868
1705733253,20.54,52.99,2896
1705735049,20.39,53.33,2932
1705736850,20.14,54.08,2941
1705738656,20.24,53.98,2933
1705740457,20.31,53.86,2920
1705742258,20.15,54.01,2910
1705744060,20.18,53.91,2915
1705745861,20.2,54.01,2916
1705747662,20.09,54.33,2917
1705749463,20.09,54.59,2917
1705751264,19.88,54.9,2918
1705753065,20.09,53.55,2924
1705754866,20.97,46.3,2917
1705756668,18.06,37.02,2903
1705758469,16.89,35.99,2889
1705760270,20.76,39.06,2881
1705762071,22.79,39.44,2878
1705763872,22.91,40.93,2895
1705765673,22.41,42.65,2910
1705767474,21.98,44.46,2901
1705769276,21.65,46.94,2892
1705771077,22.1,46.74,2885
1705772878,22.31,46.77,2870
1705774679,22.18,47.16,2867
1705776480,22.27,47.47,2884
1705778281,22.29,46.89,2894
1705780082,22.53,48.61,2913
1705781883,22.4,47.57,2916
1705783684,22.28,47.7,2896
1705785485,22.82,48.27,2881
1705787287,22.91,48.95,2865
1705789088,22.65,49.72,2875
1705790889,22.89,49.73,2901
1705792690,23.23,48.5,2918
1705794491,22.72,47.97,2920
1705796292,23.37,48.71,2909
1705798093,24.01,48.31,2907
1705799894,24,48.71,2918
1705801695,23.75,49.4,2936
1705803497,23.87,49.47,2960
1705805298,22.82,44.14,2968
1705807099,21.21,40.1,2963
1705808900,22.07,43.82,2961
1705810701,22.23,45.48,2964
1705812502,22.2,46.97,2967
1705814298,22.15,48.25,2977
1705816104,22.15,49.18,2980
1705817906,22.18,50.36,2980
1705819707,22.08,50.98,2981
1705821508,21.64,51.91,2982
1705823309,21.82,52.6,2983
1705825110,22.15,51.96,2984
1705826911,22.23,51.77,2981
1705828712,22.16,52,2973
1705830509,22.09,52.12,2967
1705832315,22.14,52.35,2960
1705834116,22.25,52.19,2957
1705835917,22.2,52.29,2956
1705837718,22.16,52.46,2956
1705839519,22.29,52.46,2951
1705841315,22.4,52.96,2933
1705843121,22.5,52.07,2915
1705844923,20.74,39.36,2904
1705846724,21.03,41.16,2900
1705848525,22.08,43.57,2896
1705849716,21.8,39.64,2898
1705851517,19.02,32.98,2887
1705853318,19.34,35.29,2876
1705855119,20.63,38.42,2885
1705856920,20.55,40.25,2898
1705858721,21.09,40.39,2914
1705860522,20.09,36.58,2930
1705862318,19.64,37.42,2925
1705864125,20.7,39.92,2923
1705865926,20.8,41.93,2927
1705867727,20.65,43.63,2928
1705869523,20.54,46.18,2937
1705871329,20.3,47.81,2942
1705873130,20.38,47.94,2942
1705874931,21.14,47.84,2944
1705876705,21.19,47.44,2952
1705878511,21.27,49.01,2959
1705880312,21.14,49.74,2960
1705882113,20.89,45.94,2964
1705883910,21.56,48.23,2965
1705885716,21.53,49.99,2964
1705887517,21.09,51.41,2968
1705889318,20.77,52.58,2971
1705891119,20.48,53.8,2969
1705892920,20.31,54.24,2967
1705894721,20.21,55.4,2966
1705896522,20.09,56.71,2963
1705898324,20.05,57.23,2961
1705900120,20.03,57.34,2960
1705901926,19.9,57.57,2958
1705903727,19.79,57.87,2956
1705905528,20.15,57.63,2956
1705907329,20.29,57.31,2957
1705909130,20.13,55.93,2958
1705910931,19.39,46.84,2959
1705912732,19.59,41.75,2955
1705914534,20.94,45.18,2949
1705916335,21.5,48.1,2934
1705918136,21.12,48.15,2917
1705919937,20.67,49.29,2906
1705921738,20.32,49.95,2904
1705923539,20.11,50.5,2902
1705925340,20.07,50.76,2914
1705927137,19.99,51.17,2923
1705928938,20.01,51.41,2925
1705930744,19.17,42.43,2930
1705932545,19.52,42.7,2928
1705934346,21.15,46.11,2931
1705936142,21.45,47.43,2921
1705937948,21.16,47.89,2905
1705939750,20.92,48.47,2891
1705941551,20.72,48.79,2877
1705943352,20.54,49.46,2868
1705945153,20.32,49.66,2882
1705946954,20.29,49.97,2904
1705948755,21.16,50.42,2919
1705950551,21.56,51.96,2919
1705952357,21.53,52.79,2921
1705954158,21.45,53.84,2914
1705955960,21.34,54.78,2905
1705957761,21.29,55.13,2912
1705959557,21.33,55.03,2915
1705961363,21.63,54.17,2905
1705963164,22.2,55.03,2907
1705964965,22.3,55.89,2912
1705966766,21.74,55.13,2913
1705968568,21.53,57.35,2920
1705970369,21.36,57.71,2923
1705972170,21.09,58.51,2917
1705973971,20.96,59.35,2917
1705975767,21.09,61.48,2906
1705977573,21.1,60.91,2893
1705979374,21.01,61.61,2880
1705981175,20.9,62.93,2866
1705982977,20.84,63.05,2862
1705984778,20.83,63.02,2861
1705986579,20.83,63,2861
1705988380,20.78,63.46,2860
1705990181,20.86,62.63,2854
1705991982,21.17,60.66,2854
1705993783,20.32,51.17,2867
1705995584,21.21,50.98,2871
1705997386,21.79,50.38,2875
1705999187,21.09,48.21,2876
1706000988,21.19,50.83,2862
1706002789,21.12,52.25,2854
1706004590,21.33,52.11,2855
1706006391,20.98,50.75,2865
1706008192,19.72,44.63,2868
1706009994,21.38,46.34,2873
1706011795,22.02,48.1,2881
1706013596,22.11,49.44,2885
1706015392,22.17,50.53,2897
1706017198,22.06,51.39,2909
1706018999,21.54,48.73,2914
1706020800,21.44,49.27,2905
1706022601,21.46,50.87,2889
1706024402,21.43,52,2877
1706026199,21.32,52.37,2865
1706028000,21.09,50.23,2871
1706029806,20.9,48.48,2881
1706031607,20.81,47.31,2895
1706033408,21.12,46.52,2907
1706035209,21.13,45.98,2916
1706037010,20.69,45.78,2917
1706038812,20.43,45.12,2916
1706040613,20.7,45.32,2919
1706042414,20.66,45.61,2922
1706044210,20.48,43.02,2925
1706046016,20.76,40.95,2931
1706047817,21.43,42.35,2929
1706049618,22.11,47.01,2912
1706051414,21.89,49.56,2904
1706053221,21.57,51.49,2895
1706055022,21.3,52.82,2887
1706056823,21,53.66,2897
1706058624,20.81,55.19,2899
1706060425,20.73,56.02,2908
1706062226,20.62,57.25,2922
1706064027,20.55,58.18,2931
1706065828,20.54,58.45,2937
1706067630,20.55,59.34,2936
1706069431,20.52,60.12,2930
1706071227,20.49,60.46,2923
1706073033,20.4,60.8,2920
1706074834,20.32,61.11,2919
1706076635,20.32,61.37,2919
1706078436,20.37,61.4,2919
1706080237,20.44,61.94,2919
1706082038,20.43,62.23,2919
1706083840,20.37,62.5,2919
1706085641,20.33,63.02,2920
1706087442,20.38,63.19,2921
1706089243,20.46,63.66,2923
1706091039,20.11,58.4,2926
1706092845,19.42,53.8,2917
1706094646,19.46,52.87,2915
1706096448,20.27,53.44,2905
1706098249,20.46,54.64,2883
1706100050,20.57,56.3,2883
1706101846,20.5,57.03,2885
1706103652,20.38,55.98,2891
1706105453,20.11,52.35,2906
1706107254,20.26,51.12,2914
1706109055,20.21,50.82,2914
1706110852,20.31,52.25,2913
1706112653,20.41,51.8,2912
1706114454,21.03,55.69,2910
1706116260,21.12,57.47,2905
1706118061,21.35,59.3,2903
1706119862,21.61,60.65,2894
1706121663,21.44,59.37,2883
1706123464,21.23,54.5,2879
1706125265,21.76,53.79,2877
1706127067,22.29,55.74,2874
1706128868,22.42,57.69,2890
1706130669,22.49,60.38,2906
1706132465,22.5,62.16,2916
1706134266,22.52,63.96,2933
1706136072,22.58,64.55,2938
1706137873,22.21,60.54,2933
1706139674,22.04,56.16,2933
1706141475,22.04,55.07,2928
1706143277,22.64,58.38,2924
1706145078,22.57,60.48,2928
1706146879,22.22,62.29,2932
1706148680,22.04,64.34,2932
1706150481,21.79,65.46,2920
1706152282,21.58,66.71,2904
1706154083,21.51,68.35,2891
1706155885,21.44,68.91,2885
1706157686,21.38,69.65,2891
1706159487,21.33,70.44,2900
1706161288,21.3,70.64,2907
1706163089,21.28,70.98,2907
1706164890,21.16,71.24,2907
1706166691,21.09,71.8,2907
1706168492,21.07,72.35,2906
1706170294,21.05,72.41,2906
1706172095,21.06,72.8,2906
1706173896,21.07,72.99,2906
1706175692,21.1,71.84,2906
1706177498,21.21,67.52,2907
1706179299,21.52,67.84,2909
1706181100,21.49,67.82,2908
1706182901,21.16,67.35,2903
1706184703,20.94,67.49,2902
1706186504,20.68,66.53,2894
1706188305,19.94,61.01,2880
1706190106,20.08,60.05,2868
1706191907,21.18,60.05,2857
1706193708,21.57,60.28,2853
1706195509,21.9,60.92,2855
1706197310,22.31,61.8,2859
1706199112,22.5,61.73,2860
1706200913,22.42,62.56,2857
1706202709,22.48,63.62,2851
1706204515,22.47,64.38,2851
1706206316,22.27,63.64,2850
1706208117,21.87,64.1,2854
1706209919,21.61,64.56,2864
1706211720,21.5,64.86,2871
1706213521,21.38,64.99,2877
1706215322,21.28,65.12,2894
1706217118,21.21,65.18,2893
1706218924,21.26,64.19,2895
1706220725,21.2,63.14,2897
1706222526,21.1,64.29,2889
1706224322,21.15,63.85,2907
1706226129,21.1,64.51,2924
1706227930,21.06,64.9,2943
1706229731,21.01,65.08,2960
1706231532,21,64.64,2957
1706233333,20.88,61.71,2950
1706235134,20.79,57.43,2930
1706236935,20.65,54.37,2916
1706238736,20.59,51.3,2911
1706240537,20.53,49.47,2902
1706242339,20.5,48.3,2891
1706244140,20.53,47.21,2877
1706245941,20.52,47.02,2865
1706247742,20.43,47.08,2849
1706249543,20.12,47.39,2847
1706251344,20.34,46.17,2860
1706253146,20.55,45.82,2866
1706254942,20.49,45.65,2876
1706256748,20.11,46.74,2888
1706258549,20.17,45.94,2898
1706260350,20.46,45.36,2903
1706262146,20.54,45.44,2910
1706263952,20.57,45.05,2917
1706265753,20.6,45,2918
1706267555,20.62,44.88,2922
1706269356,20.65,45.07,2924
1706271157,20.87,46.27,2924
1706272958,21.36,47.97,2917
1706274759,21.87,48.8,2906
1706276560,21.71,48.7,2889
1706278361,21.58,48.06,2875
1706280162,21.63,48.28,2872
1706281963,21.46,48.26,2872
1706283765,20.96,50.34,2871
1706285566,21.29,50.4,2867
1706287367,22.03,51.24,2856
1706289168,22.39,52.71,2845
1706290459,22.6,53.42,2852
1706292260,22.04,52.16,2858
1706294063,21.11,49.91,2867
1706295864,20.85,49.66,2880
1706297660,20.97,49.93,2880
1706299466,21.89,51.68,2889
1706301267,22.33,52.71,2904
1706303068,22.57,53.54,2923
1706304870,22.76,54.49,2943
1706306666,22.88,55.28,2951
1706308472,23.03,55.78,2949
1706310273,23.36,55.36,2939
1706312074,23.34,55.24,2929
1706313870,23.37,56.18,2929
1706315676,23.37,56.03,2930
1706317472,22.91,54.07,2918
1706319279,22.34,50.43,2910
1706321080,21.55,46.05,2895
1706322881,21.18,44.31,2870
1706324682,20.91,43.39,2864
1706326483,20.68,42.4,2863
1706328284,20.86,42.81,2860
1706330085,21.49,45.45,2875
1706331886,21.6,49.13,2878
1706333688,21.57,51.46,2887
1706335489,21.37,52.64,2894
1706337290,21.13,53.96,2896
1706339091,21.06,56.35,2897
1706340892,20.98,57.78,2892
1706342693,20.84,58.68,2883
1706344494,20.57,55.28,2870
1706346296,20.09,46.89,2863
1706348092,20.05,43.76,2871
1706349898,19.92,42.34,2877
1706351699,19.74,42.08,2884
1706353500,19.56,42.59,2891
1706355301,20.2,43.12,2897
1706357102,21.52,45.72,2891
1706358903,21.96,48.44,2889
1706360705,22.09,50.56,2903
1706362506,22.13,52.86,2900
1706364307,21.98,55.37,2902
1706366108,21.8,57.49,2898
1706367909,21.13,56.24,2883
1706369710,20.75,55.48,2876
1706371511,20.48,49.17,2874
1706373312,21.45,48.91,2886
1706375113,21.73,49.54,2892
1706376915,21.62,50.2,2906
1706378711,21.45,50.8,2920
1706380517,21.29,52.06,2923
1706382318,21.46,53.55,2927
1706384119,21.06,46.62,2916
1706385920,21.09,43.94,2899
1706387721,21.18,43.41,2886
1706389517,21.73,44.96,2879
1706391324,22.31,45.32,2878
1706393120,22.3,46.37,2880
1706394926,22.01,46.52,2867
1706396727,21.75,45.57,2871
1706398528,20.16,41.17,2865
1706400324,19.79,42.11,2858
1706402130,19.39,40.89,2866
1706403932,20.45,44.74,2860
1706405733,20.89,46.77,2864
1706407534,20.79,49.02,2867
1706409335,20.54,49.99,2867
1706411136,20.35,51.53,2874
1706412937,20.19,53.35,2879
1706414738,20.08,54.37,2891
1706416539,20.12,55.92,2902
1706418336,20.16,57.57,2912
1706420142,20.13,59.01,2914
1706421943,20.08,59.16,2914
1706423744,20.03,59.35,2914
1706425540,20,59.81,2914
1706427341,19.96,60.57,2914
1706429147,19.88,60.68,2914
1706430948,19.82,60.95,2914
1706432750,19.88,61.45,2914
1706434551,19.85,57.58,2914
1706436352,19.61,54.06,2912
1706438153,19.1,54.68,2897
1706439954,18.94,54.66,2884
1706441750,18.82,54.46,2874
1706443556,18.72,54.36,2862
1706445357,18.63,54.26,2857
1706447159,18.57,54.11,2862
1706448960,18.54,53.99,2854
1706450756,18.49,53.89,2857
1706452562,18.42,53.83,2859
1706454363,18.35,53.75,2842
1706456164,18.3,53.69,2826
1706457965,18.25,53.62,2812
1706459767,18.2,53.56,2807
1706461568,18.15,53.5,2814
1706463369,18.1,53.45,2831
1706465170,18.07,53.38,2856
1706466971,18.04,53.35,2875
1706468772,17.99,53.33,2892
1706470569,17.92,53.27,2909
1706472370,17.86,53.21,2915
1706474176,17.81,53.14,2914
1706475972,17.76,53.07,2918
1706477778,17.7,53,2922
1706479579,17.63,52.93,2923
1706481380,17.59,52.87,2924
1706483181,17.56,52.82,2924
1706484983,17.54,52.76,2924
1706486784,17.5,52.73,2924
1706488585,17.45,52.69,2925
1706490386,17.4,52.64,2921
1706492187,17.35,52.58,2916
1706493988,17.3,52.53,2913
1706495789,17.27,52.47,2913
1706497590,17.22,52.42,2915
1706499392,17.17,52.38,2921
1706501193,17.13,52.32,2922
1706502994,17.1,52.26,2921
1706504795,17.07,52.21,2921
1706506596,17.05,52.17,2921
1706508397,17.02,52.12,2924
1706510193,16.98,52.06,2929
1706512000,16.92,52,2933
1706513801,16.87,51.94,2935
1706515602,16.83,51.82,2933
1706517403,16.79,51.74,2931
1706519204,16.75,51.68,2928
1706521005,16.71,51.67,2924
1706522801,16.67,51.62,2921
1706524607,16.63,51.6,2918
1706526404,16.61,51.59,2917
1706528210,16.59,51.59,2916
1706530011,16.58,51.57,2917
1706531812,16.59,51.52,2919
1706533613,16.64,51.44,2920
1706535414,16.7,51.36,2921
1706537215,16.69,51.38,2921
1706539016,16.68,51.39,2921
1706540813,16.68,51.4,2921
1706542619,16.67,51.43,2921
1706544420,16.66,51.42,2921
1706546221,16.65,51.42,2921
1706548022,16.65,51.41,2921
1706549818,16.62,51.4,2920
1706551624,16.6,51.4,2919
1706553425,16.59,51.42,2916
1706555227,16.59,51.42,2910
1706557028,16.58,51.43,2905
1706558829,16.57,51.43,2905
1706560630,16.56,51.44,2906
1706562431,16.56,51.45,2908
1706564232,16.55,51.44,2909
1706566033,16.54,51.44,2905
1706567834,16.53,51.44,2900
1706569630,16.53,51.42,2895
1706571432,16.52,51.4,2895
1706573238,16.51,51.4,2896
1706575039,16.49,51.38,2892
1706576840,16.48,51.38,2894
1706578641,16.47,51.35,2895
1706580442,16.46,51.34,2895
1706582243,16.44,51.33,2897
1706584044,16.41,51.32,2895
1706585846,16.4,51.3,2893
1706587642,16.39,51.27,2889
1706589448,16.37,51.25,2887
1706591249,16.34,51.24,2889
1706593050,16.33,51.22,2890
1706594846,16.32,51.21,2892
1706596647,16.29,51.19,2897
1706598454,16.28,51.14,2897
1706600255,16.26,51.11,2900
1706602056,16.24,51.05,2899
1706603857,16.23,50.99,2896
1706605653,16.21,50.94,2895
1706607459,16.2,50.95,2890
1706609260,16.19,50.93,2888
1706611061,16.18,50.93,2888
1706612862,16.19,50.93,2889
1706614663,16.21,50.91,2890
1706616465,16.23,50.9,2891
1706618266,16.25,50.9,2891
1706620067,16.29,50.86,2891
1706621863,16.33,50.8,2891
1706623669,16.36,50.81,2891
1706625470,16.39,50.81,2892
1706627272,16.41,50.84,2892
1706629073,16.43,50.89,2892
1706630869,16.46,50.87,2892
1706632670,16.47,50.9,2892
1706634476,16.47,50.92,2892
1706636277,16.48,50.94,2892
1706638078,16.48,50.95,2892
1706639879,16.48,50.98,2892
1706641681,16.48,51,2892
1706643482,16.48,51.02,2892
1706645278,16.49,51.06,2892
1706647079,16.5,51.07,2891
1706648885,16.5,51.11,2891
1706650686,16.51,51.11,2891
1706652482,16.52,51.16,2891
1706654283,16.52,51.19,2891
1706656090,16.52,51.19,2891
1706657891,16.53,51.17,2892
1706659692,16.53,51.18,2892
1706661493,16.53,51.19,2892
1706663294,16.53,51.19,2893
1706665095,16.53,51.21,2893
1706666891,16.53,51.19,2893
1706668697,16.53,51.19,2892
1706670499,16.54,51.16,2892
1706672300,16.53,51.18,2892
1706674101,16.54,51.16,2892
1706675902,16.53,51.15,2892
1706677703,16.53,51.17,2892
1706679504,16.53,51.16,2892
1706681305,16.52,51.15,2893
1706683106,16.52,51.12,2892
1706684908,16.52,51.07,2893
1706686709,16.51,51.04,2892
1706688510,16.51,50.98,2892
1706690311,16.5,50.93,2892
1706692112,16.49,50.91,2893
1706693908,16.5,50.94,2893
1706695714,16.51,50.92,2893
1706697515,16.51,50.9,2892
1706699317,16.52,50.91,2892
1706701118,16.53,50.91,2892
1706702919,16.54,50.88,2891
1706704715,16.54,50.88,2891
1706706521,16.56,50.85,2891
1706708317,16.57,50.84,2892
1706710123,16.59,50.85,2892
1706711920,16.6,50.85,2893
1706713726,16.62,50.83,2893
1706715527,16.65,50.83,2894
1706717328,16.68,50.8,2895
1706719129,16.69,50.8,2896
1706720930,16.7,50.83,2897
1706722731,16.71,50.82,2899
1706724532,16.72,50.82,2900
1706726334,16.7,50.85,2901
1706728130,16.7,50.86,2901
1706729936,16.69,50.89,2901
1706731737,16.69,50.89,2901
1706733538,16.68,50.9,2901
1706735339,16.66,50.91,2901
1706737140,16.69,51.04,2901
1706738941,16.85,49.81,2901
1706740743,17.17,48.17,2900
1706742544,18.87,49.89,2887
1706744345,19.9,51.39,2873
1706746141,20.49,52.86,2863
1706747942,20.59,53.48,2855
1706749748,20.53,54.48,2863
1706751549,20.18,53.18,2874
1706753351,19.91,51.62,2885
1706755152,20.28,53.21,2900
1706756953,20.17,54.36,2905
1706758754,19.97,55.36,2910
1706760555,19.83,56.39,2912
1706762356,19.76,56.94,2910
1706764157,19.89,57.77,2910
1706765954,19.93,58.73,2911
1706767760,19.83,59.54,2911
1706769561,19.96,59.38,2911
1706771357,20.1,59.41,2906
1706773163,20.09,59.73,2899
1706774964,20.02,59.81,2894
1706776765,19.92,60.27,2889
1706778566,19.85,60.74,2887
1706780368,19.83,61.08,2889
1706782169,19.84,61.42,2889
1706783970,19.85,61.7,2889
1706785771,19.33,55.6,2888
1706787572,18.96,52.28,2887
1706789373,20.47,53.44,2886
1706791174,20.88,55.01,2864
1706792970,20.94,56.38,2855
1706794776,20.99,56.89,2847
1706796578,20.63,56.23,2846
1706798379,20.26,52.58,2855
1706800180,20.03,52.16,2872
1706801981,19.89,51.31,2890
1706803782,19.9,50.84,2904
1706805578,21.26,51.06,2916
1706807384,21.7,52.42,2911
1706809185,21.8,53.74,2904
1706810986,21.91,54.73,2901
1706812788,22.07,54.29,2889
1706814589,22.05,54.98,2888
1706816390,22.08,56.2,2888
1706818186,22.11,57.05,2883
1706819992,22.08,58.08,2878
1706821793,22.05,58.27,2880
1706823594,22.04,58.13,2879
1706825395,22.06,58.42,2871
1706827196,22.09,58.61,2877
1706828992,22.09,58.14,2892
1706830794,22.1,59.11,2905
1706832600,21.98,56.44,2920
1706834401,21.74,54.33,2931
1706836202,21.59,54.86,2927
1706837998,21.16,53.37,2906
1706839804,20.77,51,2892
1706841600,21.32,52.79,2887
1706843401,21.44,54.64,2879
1706845208,21.26,56.97,2888
1706847009,21.16,58.88,2896
1706848810,21.06,60.6,2894
1706850611,20.94,61.42,2898
1706852407,20.81,61.87,2897
1706854213,20.7,62.61,2893
1706856014,20.77,63.35,2894
1706857815,20.9,63.66,2893
1706859616,20.78,63.93,2894
1706861418,20.63,64.1,2900
1706863219,20.56,64.24,2903
1706865020,20.51,64.37,2903
1706866821,20.48,64.81,2907
1706868622,20.43,65.22,2911
1706870418,20.37,65.68,2907
1706872224,20.4,66.15,2915
1706874026,20.43,66.49,2919
1706875827,20.46,64.87,2923
1706877628,20.35,57.45,2921
1706878767,20.85,55.52,2907
1706880573,21.54,56.81,2893
1706882375,21.73,56.69,2890
1706884176,21.69,57.2,2892
